product_name,price,picture,calorie,protein,fat,carbohydrate,sugar,fiber,salt,url
たけのこと豚肉の五目春巻,100,https://www.lawson.co.jp/recommend/original/detail/img/l639446.jpg,145,2.7,9.5,12.4,11.5,0.9,0.5,https://www.lawson.co.jp/recommend/original/detail/1446261_1996.html
チヂミロール(ソース入り),198,https://www.lawson.co.jp/recommend/original/detail/img/l790405.jpg,168,4.6,6,24.9,23,1.9,1.3,https://www.lawson.co.jp/recommend/original/detail/1510077_1996.html
お好み焼きロール(ソース入り),198,https://www.lawson.co.jp/recommend/original/detail/img/l790161.jpg,165,3.9,6,24.8,22.5,2.3,1.3,https://www.lawson.co.jp/recommend/original/detail/1510076_1996.html
大きなイカフライ,205,https://www.lawson.co.jp/recommend/original/detail/img/l518112_1.jpg,257,10.6,16.9,16.2,15,1.2,1,https://www.lawson.co.jp/recommend/original/detail/1390623_1996.html
ふっくらあじフライ,190,https://www.lawson.co.jp/recommend/original/detail/img/n503714.jpg,315,12.3,21.3,18.7,18,0.6,0.6,https://www.lawson.co.jp/recommend/original/detail/1390625_1996.html
イカから揚げ,248,https://www.lawson.co.jp/recommend/original/detail/img/l552009_1.jpg,320,13.4,20.8,19.7,19.7,0,1.7,https://www.lawson.co.jp/recommend/original/detail/1390602_1996.html
Ｌチキバンズ,84,https://www.lawson.co.jp/recommend/original/detail/img/l781250.jpg,176,4.9,4.3,30.3,28.7,1.6,0.7,https://www.lawson.co.jp/recommend/original/detail/1505088_1996.html
大学いもまん,198,https://www.lawson.co.jp/recommend/original/detail/img/l790293.jpg,189,4,3.6,35.9,34.5,1.4,0.4,https://www.lawson.co.jp/recommend/original/detail/1510293_1996.html
肉まん,180,https://www.lawson.co.jp/recommend/original/detail/img/l785794.jpg,237,9.3,6.9,35.2,33.5,1.7,1,https://www.lawson.co.jp/recommend/original/detail/1508860_1996.html
特撰　豚まん(塩),270,https://www.lawson.co.jp/recommend/original/detail/img/l785800.jpg,317,7.6,13.6,42,40.3,1.7,1.2,https://www.lawson.co.jp/recommend/original/detail/1509893_1996.html
特撰　豚まん(醤油),270,https://www.lawson.co.jp/recommend/original/detail/img/l785802.jpg,299,9.2,11.6,39.4,37.4,2,1.4,https://www.lawson.co.jp/recommend/original/detail/1509892_1996.html
ピザまん,180,https://www.lawson.co.jp/recommend/original/detail/img/l785795.jpg,194,5.9,5.8,30.3,28.9,1.4,0.8,https://www.lawson.co.jp/recommend/original/detail/1508859_1996.html
つぶあんまん,160,https://www.lawson.co.jp/recommend/original/detail/img/l732503.jpg,197,5.8,1.5,41.4,38.5,2.9,0.2,https://www.lawson.co.jp/recommend/original/detail/1508858_1996.html
ごまあんまん,160,https://www.lawson.co.jp/recommend/original/detail/img/l732502.jpg,225,6.2,5,39.7,37.7,2,0.2,https://www.lawson.co.jp/recommend/original/detail/1508857_1996.html
森半監修　抹茶ショコラまん,195,https://www.lawson.co.jp/recommend/original/detail/img/l739750.jpg,193,4.3,4.9,33.3,32.3,1,0.2,https://www.lawson.co.jp/recommend/original/detail/1508856_1996.html
つゆしみたまご,135,https://www.lawson.co.jp/recommend/original/detail/img/l638802.jpg,150,12.2,11.1,0.6,0.2,0.4,1,https://www.lawson.co.jp/recommend/original/detail/1509309_1996.html
つゆしみ大根,135,https://www.lawson.co.jp/recommend/original/detail/img/l638845.jpg,11,0.4,0,2.7,1.8,0.9,0.71,https://www.lawson.co.jp/recommend/original/detail/1509308_1996.html
国産手結び白滝,120,https://www.lawson.co.jp/recommend/original/detail/img/l436967_1.jpg,6,0,0,2.9,0.6,2.3,0.2,https://www.lawson.co.jp/recommend/original/detail/1509307_1996.html
国産手結び白滝,120,https://www.lawson.co.jp/recommend/original/detail/img/l436967_1.jpg,7,0.1,0,3.1,0.3,2.8,0.2,https://www.lawson.co.jp/recommend/original/detail/1509306_1996.html
絹厚揚げ,135,https://www.lawson.co.jp/recommend/original/detail/img/l638806.jpg,96,7.3,5.7,4.2,3.3,0.9,0.04,https://www.lawson.co.jp/recommend/original/detail/1509305_1996.html
焼とうふ,120,https://www.lawson.co.jp/recommend/original/detail/img/l606811.jpg,69,6.4,4.2,1.7,1.1,0.6,0.008,https://www.lawson.co.jp/recommend/original/detail/1509304_1996.html
こんにゃく,130,https://www.lawson.co.jp/recommend/original/detail/img/l638807.jpg,5,0.1,0.1,2.5,0.3,2.2,0.406,https://www.lawson.co.jp/recommend/original/detail/1509303_1996.html
牛すじ,195,https://www.lawson.co.jp/recommend/original/detail/img/l436956_1.jpg,118,14,5.1,4.3,3.9,0.4,1.9,https://www.lawson.co.jp/recommend/original/detail/1509302_1996.html
あらびきウインナー,130,https://www.lawson.co.jp/recommend/original/detail/img/l585841.jpg,279,12.4,25.1,1,0.8,0.2,1.8,https://www.lawson.co.jp/recommend/original/detail/1509301_1996.html
ウインナー巻,150,https://www.lawson.co.jp/recommend/original/detail/img/l476179_1.jpg,245,10.9,16,14.4,14.2,0.2,2.22,https://www.lawson.co.jp/recommend/original/detail/1509300_1996.html
国産もち米使用　餅入巾着,150,https://www.lawson.co.jp/recommend/original/detail/img/l638809.jpg,266,10,11.2,33.7,32.8,0.9,0,https://www.lawson.co.jp/recommend/original/detail/1509299_1996.html
焼ちくわ,130,https://www.lawson.co.jp/recommend/original/detail/img/l638810.jpg,128,10.4,1.5,18.8,18.5,0.3,2.4,https://www.lawson.co.jp/recommend/original/detail/1509298_1996.html
つゆしみがんも,120,https://www.lawson.co.jp/recommend/original/detail/img/l638816.jpg,184,15.3,12.4,3.7,2,1.7,0.5,https://www.lawson.co.jp/recommend/original/detail/1509297_1996.html
ひじきと5種野菜のさつま揚げ,120,https://www.lawson.co.jp/recommend/original/detail/img/l638820.jpg,134,7.2,4.3,16.7,15,1.7,1.2,https://www.lawson.co.jp/recommend/original/detail/1509295_1996.html
ロールキャベツ,150,https://www.lawson.co.jp/recommend/original/detail/img/l638813.jpg,58,4.1,2,5.7,3.2,2.5,1,https://www.lawson.co.jp/recommend/original/detail/1509294_1996.html
ごぼう巻,140,https://www.lawson.co.jp/recommend/original/detail/img/l638814.jpg,151,7.6,4.2,21.2,20,1.2,2,https://www.lawson.co.jp/recommend/original/detail/1509293_1996.html
はんぺん,130,https://www.lawson.co.jp/recommend/original/detail/img/l606808.jpg,93,10.3,0.4,12.1,11.8,0.3,2.3,https://www.lawson.co.jp/recommend/original/detail/1509292_1996.html
直火焼なんこつ入つくね串,165,https://www.lawson.co.jp/recommend/original/detail/img/l638840.jpg,209,16.8,11.8,10.1,7.5,2.6,1.575,https://www.lawson.co.jp/recommend/original/detail/1509291_1996.html
つみれ,120,https://www.lawson.co.jp/recommend/original/detail/img/l638842.jpg,119,14.3,1.6,11.8,N/A,N/A,2.3,https://www.lawson.co.jp/recommend/original/detail/1509290_1996.html
ちくわぶ,120,https://www.lawson.co.jp/recommend/original/detail/img/l606812.jpg,142,5.7,0.7,29,27.3,1.7,0.02,https://www.lawson.co.jp/recommend/original/detail/1509289_1996.html
沖縄そば,150,https://www.lawson.co.jp/recommend/original/detail/img/l530763.jpg,125,4.4,0.7,23.8,22.5,1.3,0.4,https://www.lawson.co.jp/recommend/original/detail/1509286_1996.html
沖縄風テビチ,240,https://www.lawson.co.jp/recommend/original/detail/img/l606825_1.jpg,208,18.6,14.1,1.8,1.5,0.3,1,https://www.lawson.co.jp/recommend/original/detail/1509288_1996.html
沖縄風ソーキ,216,https://www.lawson.co.jp/recommend/original/detail/img/l763385.jpg,123,7.5,9.8,1.2,1.1,0.1,0.4,https://www.lawson.co.jp/recommend/original/detail/1509287_1996.html
沖縄厚揚,130,https://www.lawson.co.jp/recommend/original/detail/img/l606824.jpg,152,13.2,10.2,2.7,1.1,1.6,0.5,https://www.lawson.co.jp/recommend/original/detail/1509285_1996.html
とろ〜り月見鶏つくねバーガー,495,https://www.lawson.co.jp/recommend/original/detail/img/l20250923chubo0001.jpg,444,26.7,20.5,39.9,36.6,3.3,4.7,https://www.lawson.co.jp/recommend/original/detail/1510289_1996.html
三元豚の厚切りロースカツサンド(とんかつ まい泉監修ソース使用),495,https://www.lawson.co.jp/recommend/original/detail/img/l20210302chubo0003_1.jpg,613,22.1,27.4,70.7,68.3,2.4,3.2,https://www.lawson.co.jp/recommend/original/detail/1471238_1996.html
三元豚の厚切りカツ＆タマゴサンド,495,https://www.lawson.co.jp/recommend/original/detail/img/ln41chubo_3.jpg,598,22.8,31.4,57.2,55,2.2,3.1,https://www.lawson.co.jp/recommend/original/detail/1471239_1996.html
海老カツタマゴサンド,495,https://www.lawson.co.jp/recommend/original/detail/img/l20250422chubo0001.jpg,658,17.7,38.3,62,59.4,2.6,2.8,https://www.lawson.co.jp/recommend/original/detail/1504774_1996.html
とろ〜り月見鶏つくね丼,592,https://www.lawson.co.jp/recommend/original/detail/img/l20250923chubo0002.jpg,586,28.5,17.2,81,77.5,3.5,4.2,https://www.lawson.co.jp/recommend/original/detail/1510290_1996.html
海鮮かき揚げ丼,592,https://www.lawson.co.jp/recommend/original/detail/img/l20231114chubo0001_2.jpg,759,11.7,37.2,96.2,92.1,4.1,1.8,https://www.lawson.co.jp/recommend/original/detail/1476575_1996.html
三元豚の厚切りロースソースカツ丼(とんかつ まい泉監修ソース使用),646,https://www.lawson.co.jp/recommend/original/detail/img/l20210302chubo0002_5.jpg,606,19.4,16.1,96.8,94.8,2,2,https://www.lawson.co.jp/recommend/original/detail/1471245_1996.html
直火で炙った焼豚丼,697,https://www.lawson.co.jp/recommend/original/detail/img/l20240130chubo0001_1.jpg,519,24.9,12.4,78.2,75.8,2.4,2.6,https://www.lawson.co.jp/recommend/original/detail/1479577_1996.html
具おにぎり　照りマヨ鶏つくね,397,https://www.lawson.co.jp/recommend/original/detail/img/l20250923chubo0003.jpg,483,22.1,19.1,57.1,54.4,2.7,5,https://www.lawson.co.jp/recommend/original/detail/1510287_1996.html
具おにぎり　辛子明太子,376,https://www.lawson.co.jp/recommend/original/detail/img/l20231010chubo0003.jpg,203,8,1.4,39.9,39.1,0.8,2.2,https://www.lawson.co.jp/recommend/original/detail/1475033_1996.html
具おにぎり　炙り焼きサーモン,365,https://www.lawson.co.jp/recommend/original/detail/img/l20250624chubo0001.jpg,259,15.9,3.3,41.6,41,0.6,2.1,https://www.lawson.co.jp/recommend/original/detail/1506964_1996.html
鶏ごぼう,279,https://www.lawson.co.jp/recommend/original/detail/img/l122chubo.jpg,223,6,2.9,43.5,42.7,0.8,1.6,https://www.lawson.co.jp/recommend/original/detail/1471267_1996.html
とろ〜り月見照りマヨ鶏つくね,397,https://www.lawson.co.jp/recommend/original/detail/img/l20250923chubo0004.jpg,322,19.5,19.3,17.8,17.4,0.4,3.9,https://www.lawson.co.jp/recommend/original/detail/1510288_1996.html
三元豚の厚切りロースカツ,473,https://www.lawson.co.jp/recommend/original/detail/img/l20221025chubo0002_1.jpg,567,24.4,36.1,37,35.3,1.7,2.4,https://www.lawson.co.jp/recommend/original/detail/1471275_1996.html
チーズ大葉チキンカツ,397,https://www.lawson.co.jp/recommend/original/detail/img/l20221025chubo0005_1.jpg,449,25.8,29.5,20.4,19.6,0.8,2.7,https://www.lawson.co.jp/recommend/original/detail/1471278_1996.html
鶏の炭火焼き3種盛り,397,https://www.lawson.co.jp/recommend/original/detail/img/l20240423chubo0001.jpg,303,27.2,15.3,15.1,13,2.1,3.7,https://www.lawson.co.jp/recommend/original/detail/1486440_1996.html
焼きいもカラメルフラッペ,380,https://www.lawson.co.jp/recommend/original/detail/img/l793661.jpg,244,4.6,8.8,37.7,37,0.7,0.2,https://www.lawson.co.jp/recommend/original/detail/1510294_1996.html
コーヒー(S),160,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee001_1.jpg,6,0.3,0,1.3,1.1,0.2,0,https://www.lawson.co.jp/recommend/original/detail/1390651_1996.html
コーヒー(M),230,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee002_1.jpg,9,0.4,0,1.7,1.5,0.2,0,https://www.lawson.co.jp/recommend/original/detail/1390652_1996.html
コーヒー(L),260,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee003_1.jpg,9,0.5,0,1.8,1.6,0.2,0,https://www.lawson.co.jp/recommend/original/detail/1390653_1996.html
メガホットコーヒー,360,https://www.lawson.co.jp/recommend/original/detail/img/l572961_3.jpg,17,0.9,0,3.4,3,0.4,0,https://www.lawson.co.jp/recommend/original/detail/1391808_1996.html
アイスコーヒー(S),160,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee006_2.jpg,4,0.4,0,0.8,0.6,0.2,0,https://www.lawson.co.jp/recommend/original/detail/1390659_1996.html
アイスコーヒー(M),260,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee007_3.jpg,5,0.5,0,1,0.8,0.2,0,https://www.lawson.co.jp/recommend/original/detail/1390660_1996.html
メガアイスコーヒー,360,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee008_3.jpg,10,1,0,2,1.5,0.5,0,https://www.lawson.co.jp/recommend/original/detail/1446240_1996.html
モカブレンド(S),180,https://www.lawson.co.jp/recommend/original/detail/img/l743965.jpg,6,0.3,0.3,1,0.3,0.7,0,https://www.lawson.co.jp/recommend/original/detail/1478723_1996.html
アイスモカブレンド,190,https://www.lawson.co.jp/recommend/original/detail/img/l756603.jpg,4,0.4,0,0.8,0.6,0.2,0,https://www.lawson.co.jp/recommend/original/detail/1487098_1996.html
カフェラテ(M),230,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee010_1.jpg,91,4.9,5.2,8,7.8,0.2,0.1,https://www.lawson.co.jp/recommend/original/detail/1390664_1996.html
カフェラテ(L),288,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee011_1.jpg,120,6.4,7,10.5,10.3,0.2,0.2,https://www.lawson.co.jp/recommend/original/detail/1390665_1996.html
メガホットカフェラテ,380,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee012_3.jpg,181,9.7,10.4,16.1,15.7,0.4,0.3,https://www.lawson.co.jp/recommend/original/detail/1390666_1996.html
アイスカフェラテ(M),280,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee014_1.jpg,78,4.4,4.6,6.7,6.5,0.2,0.1,https://www.lawson.co.jp/recommend/original/detail/1390668_1996.html
メガアイスカフェラテ,390,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee015_2.jpg,157,8.9,9.2,13.4,12.9,0.5,0.3,https://www.lawson.co.jp/recommend/original/detail/1390669_1996.html
アイスアールグレイティー,200,https://www.lawson.co.jp/recommend/original/detail/img/l790789.jpg,4,0.1,0.1,0.9,0.8,0.1,0.2,https://www.lawson.co.jp/recommend/original/detail/1508562_1996.html
メガアイスアールグレイティー,360,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee025_1.jpg,8,0.2,0.2,1.8,1.6,0.2,0.4,https://www.lawson.co.jp/recommend/original/detail/1508572_1996.html
アイスミルク,150,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee030_1.jpg,110,5.9,6.8,8.6,8.6,0,0.2,https://www.lawson.co.jp/recommend/original/detail/1390685_1996.html
ホットミルク,130,https://www.lawson.co.jp/recommend/original/detail/img/l_coffee029_1.jpg,122,6.6,7.6,9.6,9.6,0,0.2,https://www.lawson.co.jp/recommend/original/detail/1390684_1996.html
キャラメルフラッペ,380,https://www.lawson.co.jp/recommend/original/detail/img/l781288.jpg,287,6.8,10.5,42.8,41.7,1.1,0.4,https://www.lawson.co.jp/recommend/original/detail/1504751_1996.html
ストロベリーフラッペ,380,https://www.lawson.co.jp/recommend/original/detail/img/l781286.jpg,226,4.5,4.7,42.4,41.9,0.5,0.2,https://www.lawson.co.jp/recommend/original/detail/1504750_1996.html
ホットコーヒー用豆,"1,800",https://www.lawson.co.jp/recommend/original/detail/img/l608688_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1425337_1996.html
ショコラドーム　ティラミス,322,https://www.lawson.co.jp/recommend/original/detail/img/l792743.jpg,228,3.4,15.6,19.2,17.9,1.3,0.13,https://www.lawson.co.jp/recommend/original/detail/1510666_1996.html
ふわとろマシュマロタルト　生キャラメルソース入,322,https://www.lawson.co.jp/recommend/original/detail/img/l792515.jpg,320,4,15.9,41.1,39.2,1.9,0.2,https://www.lawson.co.jp/recommend/original/detail/1510665_1996.html
ポピーシード入り！しっとりブルーベリーケーキ,297,https://www.lawson.co.jp/recommend/original/detail/img/l792737.jpg,204,2.9,12.1,21.3,20.5,0.8,0.13,https://www.lawson.co.jp/recommend/original/detail/1510664_1996.html
ほろふわ栗粉の栗堪能モンブラン,354,https://www.lawson.co.jp/recommend/original/detail/img/l789908.jpg,154,2,9.9,14.5,13.9,0.6,0.07,https://www.lawson.co.jp/recommend/original/detail/1510235_1996.html
ほろふわ栗粉のダブルフロマージュ,365,https://www.lawson.co.jp/recommend/original/detail/img/l793153.jpg,150,3.3,9.1,14,13.4,0.6,0.12,https://www.lawson.co.jp/recommend/original/detail/1510234_1996.html
抹茶栗粉のほろふわモンブラン,362,https://www.lawson.co.jp/recommend/original/detail/img/l788182.jpg,145,2.1,9.2,13.8,13.2,0.6,0.07,https://www.lawson.co.jp/recommend/original/detail/1510233_1996.html
プレミアムロールケーキ,214,https://www.lawson.co.jp/recommend/original/detail/img/l788180.jpg,205,2.6,15.2,14.5,14.4,0.1,0.09,https://www.lawson.co.jp/recommend/original/detail/1508380_1996.html
プレミアムロールケーキ　とろける2層のカスタード,248,https://www.lawson.co.jp/recommend/original/detail/img/l792739.jpg,206,5.3,12.2,19,18.7,0.3,0.17,https://www.lawson.co.jp/recommend/original/detail/1509528_1996.html
バニラクリームタルト,265,https://www.lawson.co.jp/recommend/original/detail/img/l787872.jpg,347,3.5,22.8,32.3,31.6,0.7,0.2,https://www.lawson.co.jp/recommend/original/detail/1508579_1996.html
とろサクエッグタルト,270,https://www.lawson.co.jp/recommend/original/detail/img/l784837.jpg,232,2.6,14.2,23.7,23.2,0.5,0.3,https://www.lawson.co.jp/recommend/original/detail/1507612_1996.html
とろけるフロマージュ,286,https://www.lawson.co.jp/recommend/original/detail/img/l780667.jpg,199,3.2,14.5,13.9,13.7,0.2,0.23,https://www.lawson.co.jp/recommend/original/detail/1504769_1996.html
泡ショコラ,275,https://www.lawson.co.jp/recommend/original/detail/img/l792742.jpg,162,2.3,11.2,13.4,12.4,1,0.09,https://www.lawson.co.jp/recommend/original/detail/1509527_1996.html
卵・牛乳・砂糖のみで仕立てたカスタードプリン,221,https://www.lawson.co.jp/recommend/original/detail/img/l778865.jpg,155,6,6.8,17.4,17.3,0.1,0.17,https://www.lawson.co.jp/recommend/original/detail/1501065_1996.html
ティラミス,313,https://www.lawson.co.jp/recommend/original/detail/img/l783338.jpg,216,3.6,14,19.1,18.8,0.3,0.1,https://www.lawson.co.jp/recommend/original/detail/1504981_1996.html
Uchi Café×GODIVA　クープドゥショコラ,538,https://www.lawson.co.jp/recommend/original/detail/img/l793140_1.jpg,335,4.9,23.6,26.4,25,1.4,0.17,https://www.lawson.co.jp/recommend/original/detail/1510085_1996.html
Uchi Café×GODIVA　ショコラクレープ,421,https://www.lawson.co.jp/recommend/original/detail/img/l792087_1.jpg,295,4.4,19.9,25.6,23.5,2.1,0.2,https://www.lawson.co.jp/recommend/original/detail/1510084_1996.html
もっちりクレープ　生チョコ＆チョコチップ,214,https://www.lawson.co.jp/recommend/original/detail/img/l765358.jpg,254,3.8,15.5,25.5,24.3,1.2,0.1,https://www.lawson.co.jp/recommend/original/detail/1494061_1996.html
ふんわりワッフル　カスタード＆ホイップ,162,https://www.lawson.co.jp/recommend/original/detail/img/l755530.jpg,201,3.9,9.8,24.5,23.9,0.6,0.1,https://www.lawson.co.jp/recommend/original/detail/1488096_1996.html
生バウムクーヘン,184,https://www.lawson.co.jp/recommend/original/detail/img/l787490.jpg,265,4.6,13,32.6,32.3,0.3,0.2,https://www.lawson.co.jp/recommend/original/detail/1508656_1996.html
ふわもち生シフォン,257,https://www.lawson.co.jp/recommend/original/detail/img/l779530.jpg,225,5.7,12.8,21.9,21.8,0.1,0.2,https://www.lawson.co.jp/recommend/original/detail/1507025_1996.html
ふわもち生シフォン　生キャラメル,279,https://www.lawson.co.jp/recommend/original/detail/img/l792741.jpg,231,5.8,12,25.3,24.7,0.6,0.26,https://www.lawson.co.jp/recommend/original/detail/1509526_1996.html
クリームたっぷり！　ふわもち冷やしクリームパン　カスタードホイップ,181,https://www.lawson.co.jp/recommend/original/detail/img/l782778.jpg,239,5.5,14.7,21.7,20.7,1,0.4,https://www.lawson.co.jp/recommend/original/detail/1508815_1996.html
クリームたっぷり！　ふわもち冷やしクリームパン　チョコホイップ(生チョコ入り),192,https://www.lawson.co.jp/recommend/original/detail/img/l789226.jpg,267,4.5,17.1,24.4,23,1.4,0.5,https://www.lawson.co.jp/recommend/original/detail/1508814_1996.html
もちぷよ(北海道産生クリーム入りミルククリーム),119,https://www.lawson.co.jp/recommend/original/detail/img/l771512.jpg,232,2.7,13.5,25,24.9,0.1,0.4,https://www.lawson.co.jp/recommend/original/detail/1497674_1996.html
大きなツインシュー,151,https://www.lawson.co.jp/recommend/original/detail/img/l725158.jpg,334,4.3,22.8,27.9,27.7,0.2,0.3,https://www.lawson.co.jp/recommend/original/detail/1509525_1996.html
バニラ香るカスタードクッキーシュー,214,https://www.lawson.co.jp/recommend/original/detail/img/l789007.jpg,191,3.6,11.8,17.8,17.3,0.5,0.19,https://www.lawson.co.jp/recommend/original/detail/1508813_1996.html
カスタードパイシュー,254,https://www.lawson.co.jp/recommend/original/detail/img/l786123.jpg,354,4.2,28.6,20.2,19.6,0.6,0.3,https://www.lawson.co.jp/recommend/original/detail/1507867_1996.html
カスタードエクレア,200,https://www.lawson.co.jp/recommend/original/detail/img/l782941.jpg,311,4.4,21,26.6,25.8,0.8,0.3,https://www.lawson.co.jp/recommend/original/detail/1505534_1996.html
パンケーキ　北海道産小豆の粒あんホイップ　3個入,311,https://www.lawson.co.jp/recommend/original/detail/img/l773135.jpg,177,2.4,7.4,25.5,24.7,0.8,0.5,https://www.lawson.co.jp/recommend/original/detail/1498192_1996.html
もち食感ロール(北海道産生クリーム入り),343,https://www.lawson.co.jp/recommend/original/detail/img/l749360.jpg,507,8,29.7,52.4,51.5,0.9,0.6,https://www.lawson.co.jp/recommend/original/detail/1484997_1996.html
パリっとしたチョコのもち食感ロール,408,https://www.lawson.co.jp/recommend/original/detail/img/l787488.jpg,540,6.5,32.8,55.8,53.2,2.6,0.6,https://www.lawson.co.jp/recommend/original/detail/1508377_1996.html
なめらかカスタードのプチエクレア　6個,311,https://www.lawson.co.jp/recommend/original/detail/img/l755531.jpg,458,6.3,33.9,32.7,31.2,1.5,0.2,https://www.lawson.co.jp/recommend/original/detail/1488287_1996.html
なめらかカスタードのプチシュー　12個,311,https://www.lawson.co.jp/recommend/original/detail/img/l755534.jpg,406,6.3,28.6,31.1,30.5,0.6,0.3,https://www.lawson.co.jp/recommend/original/detail/1488288_1996.html
どらもっち(あんこ＆ホイップ),200,https://www.lawson.co.jp/recommend/original/detail/img/l762166.jpg,252,4.5,8.1,41.4,38.9,2.5,0.3,https://www.lawson.co.jp/recommend/original/detail/1491618_1996.html
Uchi Café×GODIVA　どらもっち(ショコラマロン),400,https://www.lawson.co.jp/recommend/original/detail/img/l789485_1.jpg,282,4.2,12.1,39.9,38.2,1.7,0.3,https://www.lawson.co.jp/recommend/original/detail/1510083_1996.html
もっちりとした白いたい焼き　カスタード,178,https://www.lawson.co.jp/recommend/original/detail/img/l769627.jpg,199,2.6,7.6,30,29.7,0.3,0.5,https://www.lawson.co.jp/recommend/original/detail/1496910_1996.html
杵つき豆大福　つぶあん,192,https://www.lawson.co.jp/recommend/original/detail/img/l780048.jpg,192,3.7,0.3,44.8,42.4,2.4,0.1,https://www.lawson.co.jp/recommend/original/detail/1505830_1996.html
つるっとなめらか杏仁豆腐,200,https://www.lawson.co.jp/recommend/original/detail/img/l782767.jpg,144,2.5,3.8,25.2,24.9,0.3,0.08,https://www.lawson.co.jp/recommend/original/detail/1505160_1996.html
とろけるわらび餅,192,https://www.lawson.co.jp/recommend/original/detail/img/l787489.jpg,261,2.5,2.2,58.3,57.3,1,0.02,https://www.lawson.co.jp/recommend/original/detail/1508578_1996.html
味わいの食パン　6枚入,138,https://www.lawson.co.jp/recommend/original/detail/img/l772282_4.jpg,163,4.8,2,32.1,30.9,1.2,0.8,https://www.lawson.co.jp/recommend/original/detail/1496980_1996.html
香り豊かなもっちりとした食パン　6枚入,181,https://www.lawson.co.jp/recommend/original/detail/img/l786198_3.jpg,157,5.6,2.5,29,27.2,1.8,0.7,https://www.lawson.co.jp/recommend/original/detail/1507139_1996.html
香り豊かなもっちりとした食パン　8枚入,181,https://www.lawson.co.jp/recommend/original/detail/img/l786197_3.jpg,119,4.2,1.9,21.8,20.5,1.3,0.5,https://www.lawson.co.jp/recommend/original/detail/1507138_1996.html
国産さんまの塩焼,397,https://www.lawson.co.jp/recommend/original/detail/img/l791274_1.jpg,233,20.4,16.8,0,0,0,1,https://www.lawson.co.jp/recommend/original/detail/1510261_1996.html
クリームチーズ生ハム巻き,570,https://www.lawson.co.jp/recommend/original/detail/img/l671099_5.jpg,17,1.4,1.2,0.2,0.2,0,0.3,https://www.lawson.co.jp/recommend/original/detail/1446497_1996.html
重慶飯店監修　四川風麻婆豆腐,451,https://www.lawson.co.jp/recommend/original/detail/img/l769380_2.jpg,210,12.8,10.6,16,13.8,2.2,3.7,https://www.lawson.co.jp/recommend/original/detail/1494923_1996.html
重慶飯店監修　大海老のマヨソース,484,https://www.lawson.co.jp/recommend/original/detail/img/l694454_2.jpg,212,10.5,12.5,14.4,14.4,0,2.5,https://www.lawson.co.jp/recommend/original/detail/1458234_1996.html
コールスローサラダ,124,https://www.lawson.co.jp/recommend/original/detail/img/l592810_4.jpg,37,1.4,0.2,7.3,5.2,2.1,0.09,https://www.lawson.co.jp/recommend/original/detail/1455011_1996.html
10品目の彩りサラダ,214,https://www.lawson.co.jp/recommend/original/detail/img/l584823_5.jpg,24,1,0.1,4.8,2.9,1.9,0.03,https://www.lawson.co.jp/recommend/original/detail/1389705_1996.html
キャベツ野菜炒め,119,https://www.lawson.co.jp/recommend/original/detail/img/l563373_5.jpg,25,1.1,0.1,6,4.2,1.8,0.02,https://www.lawson.co.jp/recommend/original/detail/1389709_1996.html
ミックスサラダ,131,https://www.lawson.co.jp/recommend/original/detail/img/l557347_4.jpg,20,1.2,0.2,5,3.3,1.7,0.02,https://www.lawson.co.jp/recommend/original/detail/1389701_1996.html
サラダチキン　梅しそ,279,https://www.lawson.co.jp/recommend/original/detail/img/l753187_1.jpg,130,24.9,1.7,3.9,3.7,0.2,2.1,https://www.lawson.co.jp/recommend/original/detail/1486002_1996.html
炭火焼サラダチキン　タンドリー風,268,https://www.lawson.co.jp/recommend/original/detail/img/l787370.jpg,106,15.1,4.1,2.4,2.2,0.2,1.8,https://www.lawson.co.jp/recommend/original/detail/1508190_1996.html
ひとくちサラダチキン　柚子七味,257,https://www.lawson.co.jp/recommend/original/detail/img/l786691.jpg,159,15.5,9.6,2.6,2.6,0,1.6,https://www.lawson.co.jp/recommend/original/detail/1507661_1996.html
サラダチキンスティック　炙りチーズ,257,https://www.lawson.co.jp/recommend/original/detail/img/l662499_2.jpg,93,13.7,3.9,1.1,0.7,0.4,1.1,https://www.lawson.co.jp/recommend/original/detail/1462700_1996.html
あらびきウインナー,162,https://www.lawson.co.jp/recommend/original/detail/img/l575632_4.jpg,360,9.8,32.8,6.5,6.5,0,2.1,https://www.lawson.co.jp/recommend/original/detail/1389755_1996.html
